Title,Genre,Ratings,Vote_Counts,Runtime
Love Lies Bleeding,romance,6.6,59000,104
Love Love,romance,9.0,7,61
Love Me,romance,5.1,3100,91
Love Me If You Dare,romance,4.3,484,128
Love Me or Not,romance,6.3,131,120
Love Mocktail 2,romance,8.8,3100,140
Love Mouli,romance,6.5,87,146
Love Reddy,romance,8.0,2300,138
Love Rhythm,romance,6.3,131,99
Love Solutions,romance,6.3,131,102
Love Square,romance,6.3,131,118
Love Stories 2024,romance,6.3,131,75
Love Story,romance,5.4,443,125
Love Stuck,romance,5.7,164,116
Love Switch,romance,6.1,284,89
Love Syndrome: The Beginning,romance,6.1,68,90
Love Territory,romance,6.3,131,93
Love Unlike in K-Dramas,romance,6.5,148,118
Love Unplanned,romance,6.3,131,89
Love Unscripted,romance,6.3,131,89
Love You to Debt,romance,6.2,776,135
Love and the Crown,romance,6.3,131,132
Love at 39 Degrees,romance,5.6,1500,115
Love at First Lie,romance,4.3,39,107
Love in Chaos,romance,6.3,131,130
Love in Transit,romance,6.3,131,100
Love in a Different Key,romance,6.3,131,102
Love in the Big City,romance,7.4,1700,118
Love in the Time of Corona,romance,4.2,100,100
Love on Air,romance,6.3,131,72
"Love, Divided",romance,6.0,4800,98
"Love, Sitara",romance,5.3,310,105
"Love, Wine & Salt: A Tuscan Romance",romance,5.3,69,80
Love... Reconsidered,romance,4.1,142,88
Loveable,romance,7.7,2700,101
Lovers & Foes,romance,6.3,131,151
Lovers and Friends,romance,6.3,131,74
Lucid Love,romance,8.6,31,71
Lucky Heart,romance,4.4,12,90
Lukochuri,romance,7.0,11,127
Lula Leblanc,romance,6.6,44,96
Lupakan Cinta,romance,6.3,131,85
Lust for My Sister's Killer,romance,6.3,131,68
Lyod 3,romance,6.0,317,134
Lyubov Sovetskogo Soyuza,romance,5.1,296,150
Lyubov so vtorogo vzglyada,romance,4.7,74,97
Lyubov zla,romance,6.3,409,83
Lyubvi ne byvaet?,romance,5.4,167,105
Lázaro de noche,romance,5.3,34,76
Ma chi ti conosce,romance,5.8,146,105
Maaya Ka Moh,romance,3.7,17,90
Made for Me,romance,6.3,131,102
Mafia Temptation,romance,8.2,7,82
Magical Encounter,romance,6.3,131,157
Mai,romance,6.8,1600,131
Maid of Honour,romance,6.3,131,149
Majnoo,romance,9.6,61,123
Man in Love,romance,6.3,131,147
Mandya Haida,romance,6.3,230,139
Mann Behka,romance,9.7,7,77
Manomani,romance,6.3,131,102
Maoussi,romance,6.3,131,102
Maple Leaf Dreams,romance,4.8,138,101
Market Mahalakshmi,romance,4.2,2300,133
Marmalade,romance,6.3,3800,99
Marriage Mansion,romance,8.3,26,102
Marry Christmas,romance,6.3,67,85
Marry Me,romance,6.3,131,102
Maru Mann Taru Thayu,romance,7.5,23,153
"María, Me Muero",romance,5.2,122,93
Mascarpone: The Rainbow Cake,romance,6.1,553,105
Matters of the Heart,romance,6.8,317,110
Maunam,romance,8.5,46,106
Maya-The Truth,romance,6.3,131,102
Maya: The Love,romance,6.3,17,139
Maybe Forever,romance,5.8,102,71
Me and My Victim,romance,4.1,10,100
