Title,Genre,Ratings,Vote_Counts,Runtime
Like Aani Subscribe,mystery,7.2,6200,140
Lipstick on the Glass,mystery,4.1,13,116
Live or Dead: The García File,mystery,6.5,93,84
Long Gone Heroes,mystery,5.1,1300,101
Longlegs,mystery,6.6,195000,101
Los Alamos,mystery,6.0,146,91
Los capítulos perdidos,mystery,6.9,17,68
Los visitados,mystery,7.6,5,97
Lotus,mystery,7.0,40,117
Love Lies Bleeding,mystery,6.6,59000,104
Luk Thep Tom 3,mystery,6.0,146,70
Lunacy,mystery,5.0,63,77
Luo Hua Dong Xin Niang,mystery,6.0,146,97
Mad Dreams,mystery,6.0,146,83
Maid to Kill,mystery,6.0,146,91
Malam Keramat,mystery,6.0,33,90
Mannequin,mystery,6.5,118,97
Math,mystery,6.0,146,97
Melodies of a Sugar-Coated Blade,mystery,6.0,146,97
Memes & Nightmares,mystery,5.7,92,81
Merry Christmas,mystery,6.9,30000,144
Mesken (Messuage),mystery,7.4,45,102
Messpsycho Evil,mystery,6.0,146,97
Mezhdu nami,mystery,5.0,37,93
Mi an Xun Xiong,mystery,6.0,146,97
Mid West,mystery,6.0,146,97
Midnight Express,mystery,6.0,146,64
Midnight Taxi,mystery,5.2,114,97
Midnight at the Limbo Lounge,mystery,6.0,146,97
Miller,mystery,6.0,146,84
Mion,mystery,6.0,146,66
Miss PJ,mystery,5.4,65,115
Missing Child Videotape,mystery,5.5,168,104
Misteri Bilik Korek Api,mystery,6.3,8,73
Mononoke the Movie: The Phantom in the Rain,mystery,6.7,1400,89
Monster Summer,mystery,5.7,4700,97
Morena,mystery,5.3,128,106
Mother's Kingdom,mystery,6.8,14,97
Mountain Guardians,mystery,6.0,146,82
Moyurakkhi,mystery,8.3,6,96
Mr. K,mystery,5.5,1100,94
Mr. Stones,mystery,6.0,146,97
"Munaa, the legend (Part1)",mystery,6.0,146,97
Murder Mubarak,mystery,5.8,51000,140
Murder and Cocktails,mystery,3.9,369,88
Murder at Rough Point,mystery,6.0,146,71
Muroi Shinji: Yaburezaru Mono,mystery,6.5,23,115
My Husband Hired a Hitman,mystery,4.6,91,92
Mystery Creek,mystery,6.0,146,114
Mystic Odyssey,mystery,6.0,146,144
Nasibpura,mystery,6.0,10,97
Nature Cat's Nature Movie Special Extraordinaire,mystery,7.1,21,97
Nayan Rahasya,mystery,4.8,172,114
Next to Us,mystery,4.8,229,125
Nico,mystery,8.2,49,109
Night Demon,mystery,6.0,146,60
Night Swim,mystery,4.7,28000,98
Nosce Te Ipsum Part Four,mystery,6.0,146,141
Nosferatu,mystery,7.2,216000,132
Not One and Not Two,mystery,5.6,6,72
Not Your Average Family,mystery,5.5,118,97
O Clube das Mulheres de Negócios,mystery,4.7,112,95
Octopus with Broken Arms,mystery,6.1,337,109
Odile: Opening before Christmas,mystery,6.6,17,97
Okhota na russkogo geniya,mystery,5.1,12,71
Once Passed On,mystery,6.6,7,91
