Title,Genre,Ratings,Vote_Counts,Runtime
No Time to Spy: A Loud House Movie,sci-fi,6.3,504,81
Nonm,sci-fi,6.0,123,92
Nothing is 100%,sci-fi,6.0,123,92
Nothingness,sci-fi,6.0,123,66
Nuclear Priest,sci-fi,6.0,123,77
Nueva Tierra,sci-fi,7.6,33,123
O Melhor dos Mundos,sci-fi,6.4,53,70
O Seeker,sci-fi,6.0,123,92
ON i Ona,sci-fi,4.6,84,90
Oculus,sci-fi,6.0,15,113
Of Mummies and Martians,sci-fi,6.0,123,92
Offworld: Alien Planet,sci-fi,3.7,120,92
Ogiva: O Mundo Não é Mais Nosso,sci-fi,6.5,141,80
Omni Loop,sci-fi,5.6,3300,112
One level higher,sci-fi,6.0,123,92
Operation War Thunder,sci-fi,5.3,118,74
Our Man in L.A.,sci-fi,3.9,128,71
Owari ni Mita Machi,sci-fi,6.0,123,92
PW V: Tears of the Fallen,sci-fi,8.2,10,60
Pandasaurus,sci-fi,3.4,58,78
Panic,sci-fi,2.2,22,92
Paradox,sci-fi,6.0,123,121
Parallel,sci-fi,5.3,2100,88
Parhelion,sci-fi,6.0,123,90
Payback: Movie 2024,sci-fi,6.0,123,92
Peas and Carrots,sci-fi,6.0,123,96
Peripheral,sci-fi,8.3,44,88
Permafrost,sci-fi,5.7,115,80
Personal Reset,sci-fi,8.8,11,92
Perspectiva,sci-fi,6.2,99,90
Pharmakon - O Show da Destruição,sci-fi,6.0,123,70
Phaseland,sci-fi,6.0,123,92
Piraty galaktiki Barrakuda,sci-fi,4.6,89,92
Planet B,sci-fi,4.9,377,118
Planet Magnon,sci-fi,6.0,123,92
Planetagatik,sci-fi,6.0,123,579
Planetquake,sci-fi,3.0,326,85
Plastic,sci-fi,6.0,123,62
"Pleasure, Bye",sci-fi,6.0,123,119
Precient,sci-fi,6.0,123,81
Previously Saved Version,sci-fi,5.5,472,117
Prishelets,sci-fi,5.6,168,73
Project Alexander,sci-fi,6.0,123,125
Project Dorothy,sci-fi,3.9,3200,80
Prologue: Thalassophilia - A Cryptograph in Three Acts,sci-fi,6.0,123,92
Psychonaut,sci-fi,7.5,18,87
Psychopomp,sci-fi,6.0,123,96
Quadrant,sci-fi,4.3,150,73
Quadrant: Noir Version,sci-fi,6.9,12,73
Quantum Suicide,sci-fi,6.7,24,87
Raduaa Returns,sci-fi,5.2,80,137
Rahasyam Idham Jagath,sci-fi,7.5,49,153
Rani Rani Rani,sci-fi,6.5,26,97
Re:Human,sci-fi,5.7,39,108
Rebel Moon - Part Two: The Scargiver,sci-fi,5.3,60000,122
Recall 126,sci-fi,6.0,123,92
Red vs. Blue: Restoration,sci-fi,5.6,145,85
Remat,sci-fi,6.0,123,92
Remnant,sci-fi,2.6,334,112
Repeindre le ciel,sci-fi,6.0,123,92
Replicator,sci-fi,3.7,181,75
Replika,sci-fi,5.2,44,125
Reptilians: Serpent Kings and Ancient Rulers,sci-fi,6.0,123,194
Reset,sci-fi,6.0,123,95
Reversi,sci-fi,7.0,311,135
Revival,sci-fi,5.5,28,92
Rich Flu,sci-fi,5.1,6500,116
RiffTrax: Xtro 3: Watch the Skies,sci-fi,6.0,123,84
Room 0,sci-fi,3.1,214,102
Réfractions,sci-fi,6.0,123,63
S.N.S.O.B - Supernatural Squad of Badasses Part 1,sci-fi,6.0,123,92
S.T.A.L.K.E.R.: Shadow of the Zone,sci-fi,4.8,657,71
SCP: The Infinite Mission,sci-fi,6.1,36,92
SITV Presents: Tabsentia,sci-fi,6.0,123,80
Sathur,sci-fi,7.9,10,92
Sathur: Part1,sci-fi,6.0,123,92
Saturn,sci-fi,7.6,31,100
Schirkoa: In Lies We Trust,sci-fi,5.5,171,103
Sci-Fi Vixens from Beyond,sci-fi,4.4,50,74
Science Friction,sci-fi,6.0,123,90
Secret Within the Sphere,sci-fi,7.8,20,73
Seeking the King,sci-fi,6.0,123,92
Sentinel,sci-fi,2.5,793,90
She Came! (From Outer Space),sci-fi,6.0,123,92
She's God: The Book of Eden,sci-fi,6.0,123,92
Shi Ren Yu,sci-fi,2.5,9,71
Sign Here,sci-fi,6.2,255,100
Silent Island: Strange Beasts,sci-fi,6.0,123,92
Singapur,sci-fi,6.0,123,92
Sith Wars: Episódio III - Fantasmas Dos Sith,sci-fi,8.9,158,99
Skinjacker,sci-fi,5.3,49,92
Slasher House 3,sci-fi,4.4,70,92
Slingshot,sci-fi,5.7,10000,108
Smelling the Dirt and the Coming Rain,sci-fi,6.0,123,121
Someone Dies!,sci-fi,6.7,13,86
Something in the Dark,sci-fi,6.9,26,87
Somnium,sci-fi,8.4,55,92
Son's Will,sci-fi,7.4,1100,148
Sonic the Hedgehog 3,sci-fi,6.9,67000,110
Sooraya Weeraya,sci-fi,6.0,123,92
Soul Traveler (The Feature),sci-fi,4.2,23,96
Sounds Like A Great Project!,sci-fi,6.0,123,75
South of Hope Street,sci-fi,6.4,2100,101
Space Command Redemption,sci-fi,4.5,159,122
Space Sharks,sci-fi,1.5,332,70
Spaceman,sci-fi,5.7,44000,107
Spark,sci-fi,5.4,63,110
Spelonk,sci-fi,6.0,123,92
Spillover,sci-fi,6.0,123,130
Spotlight International Film Festival: Best of the Festival - Volume 1,sci-fi,7.3,9,92
Squelch,sci-fi,6.0,123,92
Star Abyss,sci-fi,3.8,270,86
StarGazer: The Need of the Many,sci-fi,5.0,12,92
Starship,sci-fi,6.0,123,74
States of Mind,sci-fi,6.0,123,120
Staycation,sci-fi,6.9,112,94
Sting,sci-fi,5.7,17000,91
Stock Shark,sci-fi,7.0,54,92
Stories for the Mind,sci-fi,6.0,123,92
Street Trash,sci-fi,4.5,963,85
Submerged,sci-fi,6.0,123,100
Subservience,sci-fi,5.4,30000,106
Super Beef,sci-fi,6.0,123,92
Superman: Jubilation,sci-fi,6.0,123,176
Survive,sci-fi,4.6,3300,90
Sync,sci-fi,8.3,17,92
Synthium,sci-fi,6.0,123,87
Systems Research,sci-fi,6.0,123,75
THEDÆMON,sci-fi,6.8,45,87
TIN - Time Lord Society 10 Year Anniversary,sci-fi,6.0,123,92
Tacoma,sci-fi,3.4,188,103
Taisu Xilie,sci-fi,6.0,123,100
Taklee Genesis x Worlds Collide,sci-fi,5.4,432,146
Tales Beyond the Galaxy,sci-fi,4.5,187,76
Tape 52,sci-fi,6.0,123,70
TapewormZ,sci-fi,5.0,27,92
Tees,sci-fi,7.2,12,142
Telekinesis,sci-fi,5.8,63,106
Telos I,sci-fi,6.0,123,92
Teri Baaton Mein Aisa Uljha Jiya,sci-fi,6.2,55000,141
Terminator: Skynet Rising,sci-fi,6.6,285,88
Terrors,sci-fi,6.0,123,65
Test Screening,sci-fi,6.9,68,92
The 3_2 Pulldown,sci-fi,6.5,16,92
The 9th Raider,sci-fi,6.0,123,105
The A-Frame,sci-fi,7.0,39,82
The Alien Report,sci-fi,4.6,155,81
The Apples Gang: The Movie by Wright,sci-fi,6.0,123,92
The Assessment,sci-fi,6.6,13000,114
The Blinkless,sci-fi,6.9,17,92
The Bostrom Scenario,sci-fi,6.0,123,113
The Box,sci-fi,6.8,10,92
The Broadcast,sci-fi,6.0,123,92
The Bunker,sci-fi,4.3,364,92
The Burned Hand,sci-fi,8.0,12,85
The Captives,sci-fi,3.4,69,73
The Choice,sci-fi,9.5,8,92
The Clashing Elements: Saviors of the Multiverse,sci-fi,7.2,9,91
The Clearing,sci-fi,4.0,35,92
The Colony - Vol. 1,sci-fi,6.0,123,90
The Day the Earth Blew Up: A Looney Tunes Movie,sci-fi,6.9,6400,91
The Deadly Swarm,sci-fi,2.5,201,81
The Divinity of a City,sci-fi,5.8,5,64
The Dugout,sci-fi,5.4,766,114
The Edge of Time,sci-fi,6.0,123,92
The Empire,sci-fi,5.2,1400,110
The End,sci-fi,5.5,2400,148
The Epidemic,sci-fi,5.9,71,95
The Eye of the Salamander,sci-fi,6.0,45,81
The Fade: Rebellion,sci-fi,6.0,123,92
The Film Café,sci-fi,6.0,123,92
The Fix,sci-fi,4.7,1600,98
The Future Soul,sci-fi,6.0,123,130
"The Girl, the Hunter & the Firefly",sci-fi,7.3,19,98
The Greatest Hits,sci-fi,6.2,7800,94
The Harvester,sci-fi,5.1,17,92
The Hay Man,sci-fi,6.0,123,74
The Human Hibernation,sci-fi,4.7,153,90
The Immortal Wars: Dekay's Paradox,sci-fi,6.0,123,92
The Invisibles,sci-fi,5.9,590,111
The Jump,sci-fi,6.0,123,92
The Last Man on the World,sci-fi,6.0,123,70
The Last Ronin,sci-fi,4.9,600,115
The Life of Chuck,sci-fi,7.7,8400,111
The Lonely Musketeer,sci-fi,7.7,20,92
The Lord of the Guitars,sci-fi,6.0,123,62
The Magic Denarious,sci-fi,6.0,123,92
The New Flesh,sci-fi,6.0,123,62
The Other Side of Infinity,sci-fi,6.2,6,96
The Phantom Warrior,sci-fi,2.4,557,119
The Platform 2,sci-fi,4.9,42000,99
The Predators,sci-fi,6.0,123,92
The Reality of Time,sci-fi,6.0,123,111
The Sanctum,sci-fi,8.0,5,92
The Secret of Pin-Up Island,sci-fi,7.3,98,107
The Shrouds,sci-fi,5.8,4500,120
The Silent Planet,sci-fi,4.7,298,95
The Spaceman,sci-fi,2.3,11,85
The Strange Dark,sci-fi,8.8,46,84
The Substance,sci-fi,7.2,323000,141
The Suit,sci-fi,4.3,7,90
The Thinking Game,sci-fi,7.6,315,84
The Thundermans Return,sci-fi,5.0,1900,70
The Trail,sci-fi,7.8,38,80
The Truth on Sendai City,sci-fi,6.0,123,73
The Uncertainty Principle,sci-fi,8.0,12,89
The Washer,sci-fi,7.1,11,90
The Wild Robot,sci-fi,8.2,186000,102
The Winter Prophecy,sci-fi,8.1,14,92
The Worlds Divide,sci-fi,7.9,40,120
The Wrong Opp,sci-fi,6.0,123,92
The Zodian Gemini,sci-fi,6.0,123,92
The bog goggles of a junkie's fit,sci-fi,6.0,123,60
The multiverse arc,sci-fi,6.0,123,82
Them Time,sci-fi,6.0,123,92
They Sting,sci-fi,6.0,123,92
They're Here,sci-fi,7.4,7,74
Things Will Be Different,sci-fi,5.2,2900,102
Through the Door,sci-fi,3.7,94,70
Through the Graves the Wind Is Blowing,sci-fi,7.1,71,80
Tim Travers & the Time Travelers Paradox,sci-fi,6.7,349,95
Time Cut,sci-fi,5.0,20000,91
Time to Go,sci-fi,6.0,123,92
Timestalker,sci-fi,5.5,3100,89
Tin: Parabiosis,sci-fi,6.0,123,90
To the Journey: Looking Back at Star Trek: Voyager,sci-fi,7.6,44,109
Tobias and the Arcane Merchant,sci-fi,8.9,50,167
Tokusou Sentai Dekaranger 20th: Fireball Booster,sci-fi,7.1,38,92
Tomorrow Is Another Dream,sci-fi,6.5,16,80
Touch,sci-fi,8.0,11,63
Touchdown,sci-fi,6.8,14,78
Traces of Love,sci-fi,6.5,924,105
Transformers One,sci-fi,7.6,55000,104
Transformers Prime: Galavatron's Revenge,sci-fi,4.4,17,104
Transient,sci-fi,6.5,433,96
Transmedium: Fastmovers & USOs,sci-fi,6.5,40,113
Trap,sci-fi,3.8,16,118
Trapped Inn,sci-fi,2.7,947,115
Trident : The Beginning,sci-fi,6.0,123,65
True Dark,sci-fi,4.7,6,92
Tsena doveriya,sci-fi,5.4,29,83
Turn Me On,sci-fi,5.6,786,99
Twenty,sci-fi,6.0,123,65
U Are the Universe,sci-fi,7.6,415,90
UI,sci-fi,6.8,5800,135
Uglies,sci-fi,4.7,34000,100
Ultraman: Rising,sci-fi,6.9,6700,117
